suite	count	threads	batch	mode	inproc_sleep_ms	recv_sleep_ms	recv_verify	n_total	n_ok	n_fail	wall_ms_q25	wall_ms_median	wall_ms_q75	throughput_tx_s_q25	throughput_tx_s_median	throughput_tx_s_q75	sum_build_ms_q25	sum_build_ms_median	sum_build_ms_q75	sum_pack_ms_q25	sum_pack_ms_median	sum_pack_ms_q75	sum_submit_ack_ms_q25	sum_submit_ack_ms_median	sum_submit_ack_ms_q75	sum_inproc_ms_q25	sum_inproc_ms_median	sum_inproc_ms_q75	bench_oneway_ms_q25	bench_oneway_ms_median	bench_oneway_ms_q75	submitted_q25	submitted_median	submitted_q75	batches_q25	batches_median	batches_q75	host	nproc
standard	256	1	32	zmq	NA	0	0	3	3	0	325.546997	404.290039	420.343506	609.915313	633.208774	835.234649	143.315674	154.008301	242.352539	0.103272	0.108643	0.256348	109.611084	114.007324	182.062256	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	1	32	zmq	NA	0	1	3	3	0	209.801025	247.375000	250.991943	1020.164910	1034.866094	1260.638017	201.708496	238.552246	242.611084	0.166260	0.186523	0.201294	7.418457	7.677979	8.108398	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	1	64	inproc	0	NA	NA	3	3	0	146.339600	157.372070	161.711060	1584.210992	1626.718130	1759.355045	146.308960	157.340088	161.674194	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000977				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	1	64	zmq	NA	0	0	3	3	0	82.586669	89.327148	92.903564	2759.635131	2865.870057	3120.560968	79.075928	85.823730	89.548828	0.051880	0.057861	0.064209	3.260254	3.414795	3.431396	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	1	64	zmq	NA	0	1	3	3	0	98.503418	117.130859	117.683960	2175.365742	2185.589702	2695.279171	95.330078	114.167236	114.640015	0.056030	0.062256	0.068603	2.946411	3.030762	3.170288	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	1	8	inproc	0	NA	NA	3	3	0	103.369507	106.316895	109.013916	2349.762274	2407.895764	2478.567469	103.322266	106.270020	108.967529	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003418	0.004883	0.005005				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	1	8	zmq	NA	0	0	3	3	0	94.296997	96.465820	106.058471	2433.671822	2653.789696	2716.263536	74.712525	78.456299	88.582520	0.124145	0.132324	0.167847	17.195557	17.820557	19.373536	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	1	8	zmq	NA	0	1	3	3	0	92.458618	95.231201	100.213989	2560.864608	2688.194592	2771.298306	71.836547	73.502441	80.492797	0.121582	0.124756	0.130127	18.414062	19.306641	20.425660	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	12	128	inproc	0	NA	NA	3	3	0	115.300904	155.520996	193.951538	1373.856995	1646.079992	2527.869753	208.000122	269.976074	332.185547	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000977	0.000977	0.001465				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	12	128	zmq	NA	0	0	3	3	0	125.541016	132.364014	141.002564	1822.410107	1934.060421	2045.215331	208.462402	216.006836	228.121949	0.134155	0.139160	0.158570	2.855591	3.437256	3.469604	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	12	128	zmq	NA	0	1	3	3	0	129.361450	170.103760	183.164917	1404.790724	1504.963796	2196.865121	134.111572	146.063965	186.795044	0.098511	0.115967	0.123413	21.079468	39.544922	105.284424	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	12	16	inproc	0	NA	NA	3	3	0	56.893067	69.101074	73.318481	3503.207476	3704.718094	4716.851207	376.906372	430.532227	477.036133	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005981	0.006104	0.006714				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	12	16	zmq	NA	0	0	3	3	0	122.726562	201.005127	205.111084	1248.604525	1273.599355	3516.569423	273.382568	322.516113	346.020508	0.137451	0.153076	0.165039	562.946045	1117.260498	1332.627319	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	12	16	zmq	NA	0	1	3	3	0	120.179077	200.051025	271.223511	1013.672907	1279.673521	3815.453667	248.318848	263.252441	329.944213	0.140137	0.142090	0.175293	714.451050	1416.824951	1525.119262	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	12	32	inproc	0	NA	NA	3	3	0	44.901123	46.795166	47.176026	5426.838823	5470.650535	5711.579405	235.862426	243.298828	249.792481	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002442	0.002930	0.003418				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	12	32	zmq	NA	0	0	3	3	0	30.141968	34.281006	35.206421	7276.428331	7467.692198	8656.368351	158.973999	167.415039	169.753540	0.093872	0.100830	0.124023	5.342529	5.493164	7.181153	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	12	32	zmq	NA	0	1	3	3	0	142.874024	261.299072	314.532593	837.907432	979.720279	5725.253527	181.626831	206.826416	215.023072	0.124756	0.134277	0.168823	496.642090	988.373291	1494.403564	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	12	64	inproc	0	NA	NA	3	3	0	60.584350	66.942871	66.956421	3823.382539	3824.156267	4272.576807	178.425415	190.376953	205.112915	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	12	64	zmq	NA	0	0	3	3	0	39.626465	40.153076	40.268555	6357.370094	6375.601184	6461.470145	109.148071	110.558105	111.916016	0.068970	0.081055	0.081055	2.919434	3.230713	3.297242	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	12	64	zmq	NA	0	1	3	3	0	46.647339	50.934814	125.289917	3154.153885	5026.031856	5534.744283	141.653931	154.980225	160.752319	0.116699	0.123779	0.142456	3.425537	3.506104	213.041016	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	12	8	inproc	0	NA	NA	3	3	0	58.206909	61.541992	75.086426	3524.072919	4159.761342	4412.589620	389.470704	403.645264	424.155395	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.011718	0.012695	0.012817				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	12	8	zmq	NA	0	0	3	3	0	28.628540	31.112061	34.512451	7490.324909	8228.320320	9009.930073	182.608032	184.146484	192.659057	0.125855	0.134277	0.136719	17.663208	25.822754	29.374756	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	12	8	zmq	NA	0	1	3	3	0	118.221557	199.891113	289.005004	978.866489	1280.697255	4142.208803	192.806030	195.452148	330.747925	0.133301	0.145264	0.350586	770.278565	1522.110840	2310.718628	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	2	128	inproc	0	NA	NA	3	3	0	53.193359	55.331787	57.203980	4480.011872	4626.635310	4820.421198	104.343384	108.236084	111.880005	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	2	128	zmq	NA	0	0	3	3	0	42.161011	43.814941	54.500488	4884.988625	5842.755731	6081.319282	80.026489	83.230957	105.187012	0.064087	0.080078	0.117065	1.939453	1.993896	2.018311	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	2	128	zmq	NA	0	1	3	3	0	193.220337	198.644775	269.343384	1020.790403	1288.732611	1325.957337	77.260987	82.065918	89.301880	0.045166	0.046143	0.064576	254.111329	265.620850	347.959961	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	2	16	inproc	0	NA	NA	3	3	0	59.626587	61.562012	63.137940	4057.142045	4158.408617	4297.915032	116.026245	121.778564	124.863037	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003418	0.003906	0.004882				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	2	16	zmq	NA	0	0	3	3	0	44.510498	44.791016	46.023072	5566.416751	5715.431910	5751.680606	77.256470	77.746826	79.636109	0.074341	0.079590	0.107544	11.163208	11.284424	11.501587	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	2	16	zmq	NA	0	1	3	3	0	46.048828	47.246826	51.829346	4978.202884	5418.353374	5563.081504	77.477051	77.788818	89.078491	0.081909	0.082031	0.093140	10.821900	11.204834	12.207886	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	2	32	inproc	0	NA	NA	3	3	0	53.612549	61.753174	66.185058	3885.364113	4145.535915	4887.691744	102.523926	115.487061	126.296509	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.000977				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	2	32	zmq	NA	0	0	3	3	0	44.630859	47.910889	52.730469	4895.777528	5343.253008	5767.090362	82.119629	88.378662	97.021362	0.070556	0.071045	0.086670	6.280883	6.305908	6.651855	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	2	32	zmq	NA	0	1	3	3	0	42.274536	43.498047	43.748047	5851.880906	5885.321719	6060.731572	75.616456	77.186768	78.893433	0.059326	0.062012	0.062622	6.051147	6.598389	6.722656	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	2	64	inproc	0	NA	NA	3	3	0	47.205444	49.991943	58.157959	4490.333093	5120.825133	5442.065859	92.489624	97.857178	113.737549	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.001465				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	2	64	zmq	NA	0	0	3	3	0	39.658447	41.053955	42.425904	6040.365983	6235.696403	6463.121770	74.521606	76.772217	77.585205	0.049561	0.052002	0.081421	3.180664	3.218262	3.339478	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	2	64	zmq	NA	0	1	3	3	0	43.309936	44.865967	119.102905	3514.988648	5705.883953	5918.523415	82.156494	84.511963	95.085572	0.051636	0.052246	0.068603	3.193604	3.350342	132.960205	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	2	8	inproc	0	NA	NA	3	3	0	51.138916	54.910889	56.884400	4505.778438	4662.099015	5033.356030	100.093506	108.347412	111.202515	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001953	0.002930	0.004883				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	2	8	zmq	NA	0	0	3	3	0	54.678955	59.367920	60.981933	4200.907387	4312.093136	4716.559171	86.329712	93.833740	100.486206	0.112305	0.123535	0.164307	18.005005	18.674072	21.016235	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	2	8	zmq	NA	0	1	3	3	0	68.514038	79.227051	106.920533	2566.476630	3231.219608	3830.103390	106.863770	119.635986	182.439209	0.121338	0.137939	0.182007	21.557129	22.270752	24.107666	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	4	128	inproc	0	NA	NA	3	3	0	59.280029	61.895020	70.026489	3705.726857	4136.035531	4326.906176	115.788574	121.563232	137.353149	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000977				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	4	128	zmq	NA	0	0	3	3	0	87.056518	122.344971	144.461426	1814.631343	2092.444001	3518.788756	164.077026	232.751221	271.428101	0.100952	0.132812	0.239502	2.755493	3.281006	3.376465	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	4	128	zmq	NA	0	1	3	3	0	147.338989	199.096924	250.296875	1067.451367	1285.805903	1982.080474	132.566040	174.788086	245.967651	0.089356	0.109863	0.114379	126.341065	250.196045	255.362549	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	4	16	inproc	0	NA	NA	3	3	0	31.591309	37.184814	48.880371	5555.315987	6884.530789	8365.758403	116.625244	134.185547	165.165772	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001465	0.001953	0.003051				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	4	16	zmq	NA	0	0	3	3	0	32.640869	33.077881	33.080933	7738.596887	7739.310783	7844.334521	109.022583	113.704346	114.659058	0.087280	0.102295	0.115357	8.193482	8.464844	9.536133	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	4	16	zmq	NA	0	1	3	3	0	28.735962	29.294922	29.562866	8660.223598	8738.715914	8912.069783	94.117310	95.485596	98.008912	0.081543	0.088379	0.089111	8.760376	8.843262	9.024780	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	4	32	inproc	0	NA	NA	3	3	0	35.156982	36.311035	37.007568	6919.955294	7050.198346	7289.480689	128.405640	129.373047	134.471436	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.001953				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	4	32	zmq	NA	0	0	3	3	0	121.620972	186.780029	369.365478	917.202779	1370.596209	2952.312997	203.349121	216.202881	367.717529	0.176513	0.193115	0.234741	12.786133	17.344482	936.952026	0.000000	0.000000	0.000000	0.537120	0.537120	0.537120	256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	4	32	zmq	NA	0	1	3	3	0	32.473511	34.369873	39.980346	6531.774554	7448.383637	7910.324488	103.182617	109.501221	130.578370	0.094605	0.096191	0.099487	4.809448	4.832031	4.924316	0.000000	0.000000	0.000000	0.362633	0.380572	0.389627	256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	4	64	inproc	0	NA	NA	3	3	0	31.935547	32.047119	33.484497	7659.443152	7988.237535	8016.243646	104.965088	113.402100	114.952637	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	4	64	zmq	NA	0	0	3	3	0	28.747070	29.483154	31.346069	8195.840842	8682.924406	8911.097792	93.977051	94.756104	102.302002	0.066528	0.069824	0.073974	2.604859	2.608887	2.691040	0.000000	0.000000	0.000000	0.403939	0.418819	0.502062	256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	4	64	zmq	NA	0	1	3	3	0	36.061035	37.226074	37.906006	6755.720839	6876.900274	7106.492730	120.680542	124.723877	131.774048	0.097412	0.097900	0.128784	3.269531	3.394775	3.867797	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	4	8	inproc	0	NA	NA	3	3	0	30.168579	31.450928	32.656372	7849.901177	8139.664501	8501.009248	112.874877	117.203857	121.907837	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005127	0.008301	0.010132				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	4	8	zmq	NA	0	0	3	3	0	29.927490	30.583984	32.876953	7824.670550	8370.394023	8558.126433	95.367065	95.779785	99.950195	0.084229	0.085693	0.095703	15.490479	15.538086	15.959107	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	4	8	zmq	NA	0	1	3	3	0	35.414550	40.488037	180.154419	3561.651774	6322.855299	7380.132639	103.851685	107.042480	112.912109	0.097412	0.102051	0.150268	24.282470	33.343750	589.464844	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	8	128	inproc	0	NA	NA	3	3	0	104.603515	113.541992	117.124511	2187.754974	2254.672435	2465.338075	196.607544	207.227051	219.572510	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000977	0.000977	0.001953				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	8	128	zmq	NA	0	0	3	3	0	67.887085	81.336182	94.497559	2762.655242	3147.430760	3925.014612	124.384522	143.669922	172.869995	0.090576	0.092041	0.103882	2.064331	2.373779	2.496948	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	8	128	zmq	NA	0	1	3	3	0	157.062134	182.682129	277.684082	1044.123250	1401.341234	1674.483135	151.663086	163.427246	193.561157	0.124390	0.139893	0.175416	116.496948	153.522949	298.608886	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	2.000000	2.000000	2.000000	Ada	12
standard	256	8	16	inproc	0	NA	NA	3	3	0	30.227905	34.671875	35.091431	7296.271340	7383.506084	8656.084409	199.076660	217.123047	218.029541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003418	0.003906	0.004516				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	8	16	zmq	NA	0	0	3	3	0	27.025513	28.060059	179.873536	4947.550050	9123.288148	9486.432021	164.349609	169.482178	170.577515	0.118042	0.121338	0.126953	11.824463	13.578125	926.873657	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	8	16	zmq	NA	0	1	3	3	0	31.932983	38.477051	44.289917	5881.406587	6653.316582	8368.228397	172.722412	187.062988	194.607421	0.105102	0.108398	0.143066	12.967163	15.644287	16.294922	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	16.000000	16.000000	16.000000	Ada	12
standard	256	8	32	inproc	0	NA	NA	3	3	0	53.177978	62.986084	82.688598	3282.303412	4064.389843	4983.552419	303.437378	369.091309	435.887207	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002442	0.002930	0.003540				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	8	32	zmq	NA	0	0	3	3	0	127.883423	231.805908	277.956054	947.118375	1104.372196	5894.214139	175.739136	192.011230	233.785034	0.119873	0.123535	0.228150	343.676635	681.993164	1110.180542	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	8	32	zmq	NA	0	1	3	3	0	169.603027	309.223145	309.494507	827.155866	827.881110	4683.039163	256.738769	330.651611	381.918457	0.190307	0.202148	0.231933	623.880494	1241.586182	1333.142579	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	8.000000	8.000000	8.000000	Ada	12
standard	256	8	64	inproc	0	NA	NA	3	3	0	49.007934	49.351074	50.260498	5095.131403	5187.323763	5223.900028	169.739013	177.668213	178.749024	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.000977				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	8	64	zmq	NA	0	0	3	3	0	52.453003	60.239990	185.110595	2537.762609	4249.668684	4990.547753	160.341065	160.812012	182.643555	0.108033	0.124268	0.143677	3.633422	4.051025	460.414551	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	8	64	zmq	NA	0	1	3	3	0	71.256348	94.473877	370.157470	1553.063063	2709.743775	4019.383721	174.917969	176.410889	399.920411	0.126953	0.134033	0.209595	2.900146	3.163330	906.672119	0.000000	0.000000	0.000000	0.279134	0.279134	0.279134	256.000000	256.000000	256.000000	4.000000	4.000000	4.000000	Ada	12
standard	256	8	8	inproc	0	NA	NA	3	3	0	31.694947	32.710938	35.399536	7273.690877	7826.128493	8085.305435	231.098144	241.271973	254.168946	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.007812	0.011475	0.025146				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	8	8	zmq	NA	0	0	3	3	0	30.775391	39.490967	41.066040	6243.045365	6482.495132	9043.653578	155.374268	188.818604	216.908081	0.201294	0.207031	0.298339	20.572876	24.563721	29.111816	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	256	8	8	zmq	NA	0	1	3	3	0	134.569458	185.494873	191.307373	1339.397093	1380.092052	2220.340300	187.276001	194.572021	339.181519	0.181397	0.184814	0.277344	547.788574	1051.075195	1077.979126	0.000000	0.000000	0.000000				256.000000	256.000000	256.000000	32.000000	32.000000	32.000000	Ada	12
standard	384	1	128	inproc	0	NA	NA	3	3	0	223.687011	255.524902	257.632446	1490.595243	1502.788951	1752.180921	223.653931	255.490723	257.592408	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000489	0.000977	0.001465				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	1	128	zmq	NA	0	0	3	3	0	151.693970	154.490967	193.143555	2071.105152	2485.582219	2532.273337	149.199219	151.398926	189.724609	0.077759	0.085205	0.087158	2.348267	2.903809	3.260376	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	1	128	zmq	NA	0	1	3	3	0	144.241577	170.988037	198.118042	1975.279201	2245.771146	2756.996033	141.176758	167.458740	194.766724	0.070312	0.080566	0.110229	2.752563	2.988281	3.195435	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	1	16	inproc	0	NA	NA	3	3	0	137.944947	140.112061	141.014526	2723.235246	2740.663427	2784.406435	137.901856	140.066406	140.967529	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.002563	0.004150	0.004273				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	1	16	zmq	NA	0	0	3	3	0	218.371460	292.585938	444.478882	978.164256	1312.434915	1988.098833	128.238404	129.489258	143.455810	0.143066	0.143799	0.152954	75.942017	134.927979	300.802734	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	1	16	zmq	NA	0	1	3	3	0	267.666992	271.135986	544.036987	943.155706	1416.263496	1434.859435	131.594482	132.071777	139.935791	0.161499	0.161865	0.163818	135.838746	138.818848	403.841431	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
standard	384	1	32	inproc	0	NA	NA	3	3	0	177.197876	181.581787	185.574829	2070.204626	2114.749536	2168.396092	177.151246	181.537354	185.516724	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003052	0.003174	0.003540				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	1	32	zmq	NA	0	0	3	3	0	199.118408	276.850830	323.857422	1211.224242	1387.028530	2275.245450	178.529785	244.316406	254.196777	0.164917	0.200439	0.550171	10.117554	11.768555	69.020264	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	1	32	zmq	NA	0	1	3	3	0	190.437989	220.578125	285.882080	1417.158673	1740.879790	2068.210159	177.983886	207.890625	272.715942	0.177979	0.202637	0.231324	12.204468	12.406250	12.841552	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	12.000000	12.000000	12.000000	Ada	12
standard	384	1	64	inproc	0	NA	NA	3	3	0	255.177612	265.603027	268.446533	1430.612961	1445.766653	1507.350237	255.139404	265.564697	268.398560	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.001465	0.001953	0.001953				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	1	64	zmq	NA	0	0	3	3	0	117.739624	126.129150	144.035034	2707.866798	3044.498427	3278.077549	113.152588	121.836182	139.950561	0.078857	0.083740	0.091309	3.959106	4.175049	4.472656	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	1	64	zmq	NA	0	1	3	3	0	117.733886	118.708984	148.949463	2688.889461	3234.801494	3261.816568	112.728881	113.058105	143.329712	0.093384	0.104492	0.158081	4.813842	5.382812	5.411987	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	6.000000	6.000000	6.000000	Ada	12
standard	384	1	8	inproc	0	NA	NA	3	3	0	177.382935	186.261963	190.974488	2011.964902	2061.612548	2170.245735	177.319213	186.196777	190.893066	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005005	0.005859	0.006347				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	1	8	zmq	NA	0	0	3	3	0	158.546997	169.578857	178.766480	2153.742607	2264.433231	2433.777962	131.716186	136.938477	144.277710	0.208984	0.216064	0.218628	26.518921	32.333496	34.165893	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	1	8	zmq	NA	0	1	3	3	0	257.493530	316.982910	409.125855	988.738917	1211.421776	1575.387532	166.220581	171.468262	187.996094	0.264038	0.281494	0.291748	90.883911	155.651123	225.976562	0.000000	0.000000	0.000000				384.000000	384.000000	384.000000	48.000000	48.000000	48.000000	Ada	12
standard	384	12	128	inproc	0	NA	NA	3	3	0	79.772461	83.989990	86.898071	4423.924852	4571.973386	4827.184148	199.676513	202.588867	212.026977	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000611				384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	12	128	zmq	NA	0	0	3	3	0	65.235107	71.765137	136.089966	3633.406879	5350.787549	5945.979661	151.884399	163.795898	168.894897	0.093140	0.113037	0.114013	2.776612	3.062012	175.332886	0.000000	0.000000	0.000000	0.525100	0.525100	0.525100	384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	12	128	zmq	NA	0	1	3	3	0	74.247559	82.060059	95.183472	4112.490221	4679.499461	5229.790081	172.695191	196.597168	229.344727	0.090454	0.093018	0.141480	3.011475	3.045166	3.189087	0.000000	0.000000	0.000000	0.284871	0.329393	0.342986	384.000000	384.000000	384.000000	3.000000	3.000000	3.000000	Ada	12
standard	384	12	16	inproc	0	NA	NA	3	3	0	46.960449	48.690918	54.386475	7138.871479	7886.481012	8188.212492	354.980103	366.118896	394.301880	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.004028	0.004150	0.006103				384.000000	384.000000	384.000000	24.000000	24.000000	24.000000	Ada	12
