suite	rep	count	threads	batch	mode	inproc_sleep_ms	recv_sleep_ms	recv_verify	exit_code	wall_ms	submitted	batches	sum_build_ms	sum_pack_ms	sum_submit_ack_ms	sum_inproc_ms	zmq	throughput_tx_s	bench_oneway_ms	host	nproc	unix_ts
standard	3	256	4	128	zmq	NA	0	1	0	95.581055	256	2	174.788086	0.109863	2.486084	0.000000	1	2678.355045	NA	Ada	12	1774747943
standard	1	256	8	8	inproc	0	NA	NA	0	30.678955	256	32	220.924316	0.000000	0.000000	0.004150	0	8344.482377	NA	Ada	12	1774747943
standard	2	256	8	8	inproc	0	NA	NA	0	32.710938	256	32	241.271973	0.000000	0.000000	0.011475	0	7826.128493	NA	Ada	12	1774747943
standard	3	256	8	8	inproc	0	NA	NA	0	38.088135	256	32	267.065918	0.000000	0.000000	0.038818	0	6721.253261	NA	Ada	12	1774747943
standard	1	256	8	8	zmq	NA	0	0	0	42.641113	256	32	188.818604	0.195557	33.659912	0.000000	1	6003.595598	NA	Ada	12	1774747945
standard	2	256	8	8	zmq	NA	0	0	0	22.059814	256	32	121.929932	0.389648	16.582031	0.000000	1	11604.812023	NA	Ada	12	1774747946
standard	3	256	8	8	zmq	NA	0	0	0	39.490967	256	32	244.997559	0.207031	24.563721	0.000000	1	6482.495132	NA	Ada	12	1774747947
standard	1	256	8	8	zmq	NA	0	1	0	83.644043	256	32	483.791016	0.369873	44.501953	0.000000	1	3060.588548	NA	Ada	12	1774747950
standard	2	256	8	8	zmq	NA	0	1	0	185.494873	256	32	194.572021	0.184814	1051.075195	0.000000	1	1380.092052	NA	Ada	12	1774747951
standard	3	256	8	8	zmq	NA	0	1	0	197.119873	256	32	179.979980	0.177979	1104.883057	0.000000	1	1298.702135	NA	Ada	12	1774747952
standard	1	256	8	16	inproc	0	NA	NA	0	25.783936	256	16	181.030273	0.000000	0.000000	0.003906	0	9928.662734	NA	Ada	12	1774747952
standard	2	256	8	16	inproc	0	NA	NA	0	35.510986	256	16	218.936035	0.000000	0.000000	0.002930	0	7209.036596	NA	Ada	12	1774747952
standard	3	256	8	16	inproc	0	NA	NA	0	34.671875	256	16	217.123047	0.000000	0.000000	0.005127	0	7383.506084	NA	Ada	12	1774747952
standard	1	256	8	16	zmq	NA	0	0	0	28.060059	256	16	171.672852	0.132568	13.578125	0.000000	1	9123.288148	NA	Ada	12	1774747955
standard	2	256	8	16	zmq	NA	0	0	0	331.687012	256	16	169.482178	0.114746	1840.169189	0.000000	1	771.811952	NA	Ada	12	1774747956
standard	3	256	8	16	zmq	NA	0	0	0	25.990967	256	16	159.217041	0.121338	10.070801	0.000000	1	9849.575893	NA	Ada	12	1774747957
standard	1	256	8	16	zmq	NA	0	1	0	25.388916	256	16	158.381836	0.101807	10.290039	0.000000	1	10083.140211	NA	Ada	12	1774747989
standard	2	256	8	16	zmq	NA	0	1	0	38.477051	256	16	202.151855	0.177734	16.945557	0.000000	1	6653.316582	NA	Ada	12	1774747990
standard	3	256	8	16	zmq	NA	0	1	0	50.102783	256	16	187.062988	0.108398	15.644287	0.000000	1	5109.496591	NA	Ada	12	1774747991
standard	1	256	8	32	inproc	0	NA	NA	0	43.369873	256	8	237.783447	0.000000	0.000000	0.001953	0	5902.714996	NA	Ada	12	1774747992
standard	2	256	8	32	inproc	0	NA	NA	0	102.391113	256	8	502.683105	0.000000	0.000000	0.004150	0	2500.216980	NA	Ada	12	1774747992
standard	3	256	8	32	inproc	0	NA	NA	0	62.986084	256	8	369.091309	0.000000	0.000000	0.002930	0	4064.389843	NA	Ada	12	1774747992
standard	1	256	8	32	zmq	NA	0	0	0	324.106201	256	8	192.011230	0.123535	1538.367920	0.000000	1	789.864554	NA	Ada	12	1774747994
standard	2	256	8	32	zmq	NA	0	0	0	23.960938	256	8	159.467041	0.116211	5.360107	0.000000	1	10684.056081	NA	Ada	12	1774747995
standard	3	256	8	32	zmq	NA	0	0	0	231.805908	256	8	275.558838	0.332764	681.993164	0.000000	1	1104.372196	NA	Ada	12	1774747997
standard	1	256	8	32	zmq	NA	0	1	0	309.223145	256	8	433.185303	0.261719	1241.586182	0.000000	1	827.881110	NA	Ada	12	1774747999
standard	2	256	8	32	zmq	NA	0	1	0	29.982910	256	8	182.825928	0.202148	6.174805	0.000000	1	8538.197215	NA	Ada	12	1774748000
standard	3	256	8	32	zmq	NA	0	1	0	309.765869	256	8	330.651611	0.178467	1424.698975	0.000000	1	826.430622	NA	Ada	12	1774748002
standard	1	256	8	64	inproc	0	NA	NA	0	49.351074	256	4	161.809814	0.000000	0.000000	0.000977	0	5187.323763	NA	Ada	12	1774748002
standard	2	256	8	64	inproc	0	NA	NA	0	51.169922	256	4	177.668213	0.000000	0.000000	0.000977	0	5002.939043	NA	Ada	12	1774748002
standard	3	256	8	64	inproc	0	NA	NA	0	48.664795	256	4	179.829834	0.000000	0.000000	0.000000	0	5260.476293	NA	Ada	12	1774748002
standard	1	256	8	64	zmq	NA	0	0	0	44.666016	256	4	160.812012	0.124268	3.215820	0.000000	1	5731.426822	NA	Ada	12	1774748004
standard	2	256	8	64	zmq	NA	0	0	0	60.239990	256	4	204.475098	0.163086	4.051025	0.000000	1	4249.668684	NA	Ada	12	1774748005
standard	3	256	8	64	zmq	NA	0	0	0	309.981201	256	4	159.870117	0.091797	916.778076	0.000000	1	825.856533	NA	Ada	12	1774748007
standard	1	256	8	64	zmq	NA	0	1	0	645.841064	256	4	623.429932	0.285156	1810.180908	0.000000	1	396.382352	NA	Ada	12	1774748009
standard	2	256	8	64	zmq	NA	0	1	0	48.038818	256	4	176.410889	0.119873	3.163330	0.000000	1	5329.023668	NA	Ada	12	1774748011
standard	3	256	8	64	zmq	NA	0	1	0	94.473877	256	4	173.425049	0.134033	2.636963	0.000000	1	2709.743775	0.279134	Ada	12	1774748012
standard	1	256	8	128	inproc	0	NA	NA	0	95.665039	256	2	185.988037	0.000000	0.000000	0.002930	0	2676.003716	NA	Ada	12	1774748012
standard	2	256	8	128	inproc	0	NA	NA	0	113.541992	256	2	207.227051	0.000000	0.000000	0.000977	0	2254.672435	NA	Ada	12	1774748012
standard	3	256	8	128	inproc	0	NA	NA	0	120.707031	256	2	231.917969	0.000000	0.000000	0.000977	0	2120.837513	NA	Ada	12	1774748012
standard	1	256	8	128	zmq	NA	0	0	0	81.336182	256	2	143.669922	0.089111	1.754883	0.000000	1	3147.430760	NA	Ada	12	1774748014
standard	2	256	8	128	zmq	NA	0	0	0	54.437988	256	2	105.099121	0.092041	2.373779	0.000000	1	4702.598463	NA	Ada	12	1774748016
standard	3	256	8	128	zmq	NA	0	0	0	107.658936	256	2	202.070068	0.115723	2.620117	0.000000	1	2377.879725	NA	Ada	12	1774748017
standard	1	256	8	128	zmq	NA	0	1	0	372.686035	256	2	223.695068	0.210938	443.694824	0.000000	1	686.905266	NA	Ada	12	1774748019
standard	2	256	8	128	zmq	NA	0	1	0	182.682129	256	2	163.427246	0.139893	153.522949	0.000000	1	1401.341234	NA	Ada	12	1774748021
standard	3	256	8	128	zmq	NA	0	1	0	131.442139	256	2	139.898926	0.108887	79.470947	0.000000	1	1947.625036	NA	Ada	12	1774748022
standard	1	256	12	8	inproc	0	NA	NA	0	54.871826	256	32	403.645264	0.000000	0.000000	0.010742	0	4665.417899	NA	Ada	12	1774748022
standard	2	256	12	8	inproc	0	NA	NA	0	88.630859	256	32	375.296143	0.000000	0.000000	0.012695	0	2888.384495	NA	Ada	12	1774748022
standard	3	256	12	8	inproc	0	NA	NA	0	61.541992	256	32	444.665527	0.000000	0.000000	0.012939	0	4159.761342	NA	Ada	12	1774748022
standard	1	256	12	8	zmq	NA	0	0	0	26.145020	256	32	184.146484	0.117432	32.926758	0.000000	1	9791.539826	NA	Ada	12	1774748024
standard	2	256	12	8	zmq	NA	0	0	0	37.912842	256	32	181.069580	0.134277	9.503662	0.000000	1	6752.329498	NA	Ada	12	1774748025
standard	3	256	12	8	zmq	NA	0	0	0	31.112061	256	32	201.171631	0.139160	25.822754	0.000000	1	8228.320320	NA	Ada	12	1774748026
standard	1	256	12	8	zmq	NA	0	1	0	199.891113	256	32	195.452148	0.145264	1522.110840	0.000000	1	1280.697255	NA	Ada	12	1774748029
standard	2	256	12	8	zmq	NA	0	1	0	36.552002	256	32	190.159912	0.121338	18.446289	0.000000	1	7003.720352	NA	Ada	12	1774748030
standard	3	256	12	8	zmq	NA	0	1	0	378.118896	256	32	466.043701	0.555908	3099.326416	0.000000	1	677.035722	NA	Ada	12	1774748031
standard	1	256	12	16	inproc	0	NA	NA	0	44.685059	256	16	323.280518	0.000000	0.000000	0.005859	0	5728.984320	NA	Ada	12	1774748032
standard	2	256	12	16	inproc	0	NA	NA	0	69.101074	256	16	430.532227	0.000000	0.000000	0.006104	0	3704.718094	NA	Ada	12	1774748032
standard	3	256	12	16	inproc	0	NA	NA	0	77.535889	256	16	523.540039	0.000000	0.000000	0.007324	0	3301.696858	NA	Ada	12	1774748032
standard	1	256	12	16	zmq	NA	0	0	0	44.447998	256	16	322.516113	0.153076	8.631592	0.000000	1	5759.539490	NA	Ada	12	1774748034
standard	2	256	12	16	zmq	NA	0	0	0	201.005127	256	16	369.524902	0.177002	1117.260498	0.000000	1	1273.599355	NA	Ada	12	1774748035
standard	3	256	12	16	zmq	NA	0	0	0	209.217041	256	16	224.249023	0.121826	1547.994141	0.000000	1	1223.609696	NA	Ada	12	1774748037
standard	1	256	12	16	zmq	NA	0	1	0	342.395996	256	16	396.635986	0.208496	1633.413574	0.000000	1	747.672294	NA	Ada	12	1774748039
standard	2	256	12	16	zmq	NA	0	1	0	40.307129	256	16	263.252441	0.138184	12.077148	0.000000	1	6351.233813	NA	Ada	12	1774748040
standard	3	256	12	16	zmq	NA	0	1	0	200.051025	256	16	233.385254	0.142090	1416.824951	0.000000	1	1279.673521	NA	Ada	12	1774748042
standard	1	256	12	32	inproc	0	NA	NA	0	47.556885	256	8	243.298828	0.000000	0.000000	0.003906	0	5383.027111	NA	Ada	12	1774748042
standard	2	256	12	32	inproc	0	NA	NA	0	43.007080	256	8	228.426025	0.000000	0.000000	0.001953	0	5952.508274	NA	Ada	12	1774748042
standard	3	256	12	32	inproc	0	NA	NA	0	46.795166	256	8	256.286133	0.000000	0.000000	0.002930	0	5470.650535	NA	Ada	12	1774748042
standard	1	256	12	32	zmq	NA	0	0	0	26.002930	256	8	150.532959	0.086914	8.869141	0.000000	1	9845.044504	NA	Ada	12	1774748044
standard	2	256	12	32	zmq	NA	0	0	0	34.281006	256	8	167.415039	0.147217	5.191895	0.000000	1	7467.692198	NA	Ada	12	1774748045
standard	3	256	12	32	zmq	NA	0	0	0	36.131836	256	8	172.092041	0.100830	5.493164	0.000000	1	7085.164464	NA	Ada	12	1774748046
standard	1	256	12	32	zmq	NA	0	1	0	367.766113	256	8	223.219727	0.203369	2000.433838	0.000000	1	696.094585	NA	Ada	12	1774748049
standard	2	256	12	32	zmq	NA	0	1	0	24.448975	256	8	156.427246	0.115234	4.910889	0.000000	1	10470.786775	NA	Ada	12	1774748050
standard	3	256	12	32	zmq	NA	0	1	0	261.299072	256	8	206.826416	0.134277	988.373291	0.000000	1	979.720279	NA	Ada	12	1774748051
standard	1	256	12	64	inproc	0	NA	NA	0	66.969971	256	4	190.376953	0.000000	0.000000	0.000000	0	3822.608810	NA	Ada	12	1774748051
standard	2	256	12	64	inproc	0	NA	NA	0	54.225830	256	4	166.473877	0.000000	0.000000	0.000000	0	4720.997348	NA	Ada	12	1774748051
standard	3	256	12	64	inproc	0	NA	NA	0	66.942871	256	4	219.848877	0.000000	0.000000	0.000000	0	3824.156267	NA	Ada	12	1774748051
standard	1	256	12	64	zmq	NA	0	0	0	39.099854	256	4	110.558105	0.056885	2.608154	0.000000	1	6547.339107	NA	Ada	12	1774748054
standard	2	256	12	64	zmq	NA	0	0	0	40.153076	256	4	113.273926	0.081055	3.363770	0.000000	1	6375.601184	NA	Ada	12	1774748055
standard	3	256	12	64	zmq	NA	0	0	0	40.384033	256	4	107.738037	0.081055	3.230713	0.000000	1	6339.139004	NA	Ada	12	1774748056
standard	1	256	12	64	zmq	NA	0	1	0	50.934814	256	4	154.980225	0.123779	3.344971	0.000000	1	5026.031856	NA	Ada	12	1774748058
standard	2	256	12	64	zmq	NA	0	1	0	42.359863	256	4	128.327637	0.161133	3.506104	0.000000	1	6043.456710	NA	Ada	12	1774748059
standard	3	256	12	64	zmq	NA	0	1	0	199.645020	256	4	166.524414	0.109619	422.575928	0.000000	1	1282.275915	NA	Ada	12	1774748060
standard	1	256	12	128	inproc	0	NA	NA	0	75.080811	256	2	146.024170	0.000000	0.000000	0.000977	0	3409.659514	NA	Ada	12	1774748061
standard	2	256	12	128	inproc	0	NA	NA	0	232.382080	256	2	394.395020	0.000000	0.000000	0.001953	0	1101.633998	NA	Ada	12	1774748061
standard	3	256	12	128	inproc	0	NA	NA	0	155.520996	256	2	269.976074	0.000000	0.000000	0.000977	0	1646.079992	NA	Ada	12	1774748061
standard	1	256	12	128	zmq	NA	0	0	0	132.364014	256	2	216.006836	0.177979	3.437256	0.000000	1	1934.060421	NA	Ada	12	1774748063
standard	2	256	12	128	zmq	NA	0	0	0	149.641113	256	2	240.237061	0.129150	3.501953	0.000000	1	1710.759793	NA	Ada	12	1774748065
standard	3	256	12	128	zmq	NA	0	0	0	118.718018	256	2	200.917969	0.139160	2.273926	0.000000	1	2156.370240	NA	Ada	12	1774748066
standard	1	256	12	128	zmq	NA	0	1	0	170.103760	256	2	227.526123	0.115967	39.544922	0.000000	1	1504.963796	NA	Ada	12	1774748068
standard	2	256	12	128	zmq	NA	0	1	0	88.619141	256	2	146.063965	0.081055	2.614014	0.000000	1	2888.766447	NA	Ada	12	1774748069
standard	3	256	12	128	zmq	NA	0	1	0	196.226074	256	2	122.159180	0.130859	171.023926	0.000000	1	1304.617651	NA	Ada	12	1774748071
standard	1	384	1	8	inproc	0	NA	NA	0	195.687012	384	48	195.589355	0.000000	0.000000	0.005859	0	1962.317257	NA	Ada	12	1774748071
standard	2	384	1	8	inproc	0	NA	NA	0	186.261963	384	48	186.196777	0.000000	0.000000	0.006836	0	2061.612548	NA	Ada	12	1774748071
standard	3	384	1	8	inproc	0	NA	NA	0	168.503906	384	48	168.441650	0.000000	0.000000	0.004150	0	2278.878921	NA	Ada	12	1774748072
standard	1	384	1	8	zmq	NA	0	0	0	169.578857	384	48	136.938477	0.201904	32.333496	0.000000	1	2264.433231	NA	Ada	12	1774748074
standard	2	384	1	8	zmq	NA	0	0	0	187.954102	384	48	151.616943	0.221191	35.998291	0.000000	1	2043.051983	NA	Ada	12	1774748075
standard	3	384	1	8	zmq	NA	0	0	0	147.515137	384	48	126.493896	0.216064	20.704346	0.000000	1	2603.122693	NA	Ada	12	1774748077
standard	1	384	1	8	zmq	NA	0	1	0	198.004150	384	48	171.468262	0.281494	26.116699	0.000000	1	1939.353288	NA	Ada	12	1774748079
standard	2	384	1	8	zmq	NA	0	1	0	501.268799	384	48	204.523926	0.302002	296.302002	0.000000	1	766.056058	NA	Ada	12	1774748081
standard	3	384	1	8	zmq	NA	0	1	0	316.982910	384	48	160.972900	0.246582	155.651123	0.000000	1	1211.421776	NA	Ada	12	1774748082
standard	1	384	1	16	inproc	0	NA	NA	0	141.916992	384	24	141.868652	0.000000	0.000000	0.004150	0	2705.807064	NA	Ada	12	1774748082
standard	2	384	1	16	inproc	0	NA	NA	0	135.777832	384	24	135.737305	0.000000	0.000000	0.000977	0	2828.149443	NA	Ada	12	1774748083
standard	3	384	1	16	inproc	0	NA	NA	0	140.112061	384	24	140.066406	0.000000	0.000000	0.004395	0	2740.663427	NA	Ada	12	1774748083
standard	1	384	1	16	zmq	NA	0	0	0	292.585938	384	24	157.422363	0.162109	134.927979	0.000000	1	1312.434915	NA	Ada	12	1774748085
standard	2	384	1	16	zmq	NA	0	0	0	596.371826	384	24	129.489258	0.142334	466.677490	0.000000	1	643.893596	NA	Ada	12	1774748087
standard	3	384	1	16	zmq	NA	0	0	0	144.156982	384	24	126.987549	0.143799	16.956055	0.000000	1	2663.762751	NA	Ada	12	1774748088
standard	1	384	1	16	zmq	NA	0	1	0	264.197998	384	24	131.117188	0.165771	132.858643	0.000000	1	1453.455374	NA	Ada	12	1774748091
standard	2	384	1	16	zmq	NA	0	1	0	271.135986	384	24	132.071777	0.161133	138.818848	0.000000	1	1416.263496	NA	Ada	12	1774748092
standard	3	384	1	16	zmq	NA	0	1	0	816.937988	384	24	147.799805	0.161865	668.864014	0.000000	1	470.047917	NA	Ada	12	1774748094
standard	1	384	1	32	inproc	0	NA	NA	0	189.567871	384	12	189.496094	0.000000	0.000000	0.002930	0	2025.659716	NA	Ada	12	1774748094
standard	2	384	1	32	inproc	0	NA	NA	0	172.813965	384	12	172.765137	0.000000	0.000000	0.003174	0	2222.042648	NA	Ada	12	1774748095
standard	3	384	1	32	inproc	0	NA	NA	0	181.581787	384	12	181.537354	0.000000	0.000000	0.003906	0	2114.749536	NA	Ada	12	1774748095
standard	1	384	1	32	zmq	NA	0	0	0	370.864014	384	12	244.316406	0.200439	126.271973	0.000000	1	1035.419954	NA	Ada	12	1774748097
standard	2	384	1	32	zmq	NA	0	0	0	276.850830	384	12	264.077148	0.899902	11.768555	0.000000	1	1387.028530	NA	Ada	12	1774748099
standard	3	384	1	32	zmq	NA	0	0	0	121.385986	384	12	112.743164	0.129395	8.466553	0.000000	1	3163.462370	NA	Ada	12	1774748100
standard	1	384	1	32	zmq	NA	0	1	0	160.297852	384	12	148.077148	0.153320	12.002686	0.000000	1	2395.540528	NA	Ada	12	1774748102
standard	2	384	1	32	zmq	NA	0	1	0	351.186035	384	12	337.541260	0.260010	13.276855	0.000000	1	1093.437556	NA	Ada	12	1774748104
standard	3	384	1	32	zmq	NA	0	1	0	220.578125	384	12	207.890625	0.202637	12.406250	0.000000	1	1740.879790	NA	Ada	12	1774748105
standard	1	384	1	64	inproc	0	NA	NA	0	265.603027	384	6	265.564697	0.000000	0.000000	0.001953	0	1445.766653	NA	Ada	12	1774748105
standard	2	384	1	64	inproc	0	NA	NA	0	271.290039	384	6	271.232422	0.000000	0.000000	0.001953	0	1415.459268	NA	Ada	12	1774748106
standard	3	384	1	64	inproc	0	NA	NA	0	244.752197	384	6	244.714111	0.000000	0.000000	0.000977	0	1568.933821	NA	Ada	12	1774748106
standard	1	384	1	64	zmq	NA	0	0	0	126.129150	384	6	121.836182	0.083740	4.175049	0.000000	1	3044.498427	NA	Ada	12	1774748108
standard	2	384	1	64	zmq	NA	0	0	0	109.350098	384	6	104.468994	0.073975	4.770264	0.000000	1	3511.656672	NA	Ada	12	1774748109
standard	3	384	1	64	zmq	NA	0	0	0	161.940918	384	6	158.064941	0.098877	3.743164	0.000000	1	2371.235169	NA	Ada	12	1774748111
standard	1	384	1	64	zmq	NA	0	1	0	179.189941	384	6	173.601318	0.104492	5.441162	0.000000	1	2142.977429	NA	Ada	12	1774748113
standard	2	384	1	64	zmq	NA	0	1	0	118.708984	384	6	113.058105	0.211670	5.382812	0.000000	1	3234.801494	NA	Ada	12	1774748114
standard	3	384	1	64	zmq	NA	0	1	0	116.758789	384	6	112.399658	0.082275	4.244873	0.000000	1	3288.831642	NA	Ada	12	1774748115
standard	1	384	1	128	inproc	0	NA	NA	0	259.739990	384	3	259.694092	0.000000	0.000000	0.000977	0	1478.401534	NA	Ada	12	1774748116
standard	2	384	1	128	inproc	0	NA	NA	0	255.524902	384	3	255.490723	0.000000	0.000000	0.001953	0	1502.788951	NA	Ada	12	1774748116
standard	3	384	1	128	inproc	0	NA	NA	0	191.849121	384	3	191.817139	0.000000	0.000000	0.000000	0	2001.572891	NA	Ada	12	1774748116
standard	1	384	1	128	zmq	NA	0	0	0	231.796143	384	3	228.050293	0.089111	3.616943	0.000000	1	1656.628086	NA	Ada	12	1774748119
standard	2	384	1	128	zmq	NA	0	0	0	154.490967	384	3	151.398926	0.085205	2.903809	0.000000	1	2485.582219	NA	Ada	12	1774748120
standard	3	384	1	128	zmq	NA	0	0	0	148.896973	384	3	146.999512	0.070312	1.792725	0.000000	1	2578.964455	NA	Ada	12	1774748121
standard	1	384	1	128	zmq	NA	0	1	0	170.988037	384	3	167.458740	0.080566	3.402588	0.000000	1	2245.771146	NA	Ada	12	1774748124
standard	2	384	1	128	zmq	NA	0	1	0	225.248047	384	3	222.074707	0.139893	2.988281	0.000000	1	1704.787257	NA	Ada	12	1774748125
standard	3	384	1	128	zmq	NA	0	1	0	117.495117	384	3	114.894775	0.060059	2.516846	0.000000	1	3268.220920	NA	Ada	12	1774748126
standard	1	384	2	8	inproc	0	NA	NA	0	116.511963	384	48	229.417725	0.000000	0.000000	0.116943	0	3295.798907	NA	Ada	12	1774748126
standard	2	384	2	8	inproc	0	NA	NA	0	102.768066	384	48	204.217285	0.000000	0.000000	0.006348	0	3736.569281	NA	Ada	12	1774748126
standard	3	384	2	8	inproc	0	NA	NA	0	108.568848	384	48	216.448730	0.000000	0.000000	0.003906	0	3536.926184	NA	Ada	12	1774748127
standard	1	384	2	8	zmq	NA	0	0	0	168.553955	384	48	288.946045	0.395752	39.759033	0.000000	1	2278.202252	NA	Ada	12	1774748129
standard	2	384	2	8	zmq	NA	0	0	0	71.974854	384	48	115.255371	0.146729	28.022461	0.000000	1	5335.196687	NA	Ada	12	1774748130
standard	3	384	2	8	zmq	NA	0	0	0	74.268799	384	48	116.414551	0.160156	29.100830	0.000000	1	5170.408113	NA	Ada	12	1774748131
standard	1	384	2	8	zmq	NA	0	1	0	137.976074	384	48	230.473389	0.251953	39.283691	0.000000	1	2783.091215	NA	Ada	12	1774748133
standard	2	384	2	8	zmq	NA	0	1	0	110.889893	384	48	188.338135	0.188965	28.543945	0.000000	1	3462.894508	NA	Ada	12	1774748135
standard	3	384	2	8	zmq	NA	0	1	0	73.713867	384	48	115.449463	0.147461	30.627686	0.000000	1	5209.331903	NA	Ada	12	1774748136
standard	1	384	2	16	inproc	0	NA	NA	0	97.299072	384	24	190.570312	0.000000	0.000000	0.006836	0	3946.594670	NA	Ada	12	1774748136
standard	2	384	2	16	inproc	0	NA	NA	0	141.238037	384	24	273.590088	0.000000	0.000000	0.007080	0	2718.814335	NA	Ada	12	1774748136
standard	3	384	2	16	inproc	0	NA	NA	0	171.200928	384	24	323.788818	0.000000	0.000000	0.011230	0	2242.978499	NA	Ada	12	1774748136
standard	1	384	2	16	zmq	NA	0	0	0	107.541992	384	24	190.846191	0.164062	15.530762	0.000000	1	3570.698219	3.190718	Ada	12	1774748139
standard	2	384	2	16	zmq	NA	0	0	0	91.824951	384	24	164.525391	0.155029	12.871826	0.000000	1	4181.869907	0.284939	Ada	12	1774748140
standard	3	384	2	16	zmq	NA	0	0	0	66.965088	384	24	115.145020	0.133789	16.758545	0.000000	1	5734.331307	10.464995	Ada	12	1774748141
standard	1	384	2	16	zmq	NA	0	1	0	69.997070	384	24	119.927002	0.109619	18.294434	0.000000	1	5485.943887	0.405115	Ada	12	1774748143
standard	2	384	2	16	zmq	NA	0	1	0	96.431152	384	24	168.558105	0.170166	21.975342	0.000000	1	3982.115641	0.429141	Ada	12	1774748144
standard	3	384	2	16	zmq	NA	0	1	0	128.887939	384	24	236.718262	0.247803	19.759277	0.000000	1	2979.332292	0.456872	Ada	12	1774748145
standard	1	384	2	32	inproc	0	NA	NA	0	169.959961	384	12	337.768066	0.000000	0.000000	0.004883	0	2259.355662	NA	Ada	12	1774748146
standard	2	384	2	32	inproc	0	NA	NA	0	165.026123	384	12	329.125977	0.000000	0.000000	0.002930	0	2326.904328	NA	Ada	12	1774748146
standard	3	384	2	32	inproc	0	NA	NA	0	132.040039	384	12	261.332275	0.000000	0.000000	0.005127	0	2908.208773	NA	Ada	12	1774748146
standard	1	384	2	32	zmq	NA	0	0	0	64.395020	384	12	115.915283	0.092285	9.778809	0.000000	1	5963.194092	0.470681	Ada	12	1774748148
standard	2	384	2	32	zmq	NA	0	0	0	92.432129	384	12	172.609375	0.116943	10.448730	0.000000	1	4154.399607	0.488528	Ada	12	1774748149
standard	3	384	2	32	zmq	NA	0	0	0	75.562988	384	12	142.328125	0.103027	7.665527	0.000000	1	5081.853017	0.470658	Ada	12	1774748151
standard	1	384	2	32	zmq	NA	0	1	0	71.416992	384	12	132.088867	0.085449	6.517578	0.000000	1	5376.871641	0.256654	Ada	12	1774748153
standard	2	384	2	32	zmq	NA	0	1	0	62.437012	384	12	114.525391	0.090576	9.627686	0.000000	1	6150.198247	8.202891	Ada	12	1774748154
standard	3	384	2	32	zmq	NA	0	1	0	66.739014	384	12	122.697266	0.097412	9.795410	0.000000	1	5753.755995	0.300019	Ada	12	1774748155
standard	1	384	2	64	inproc	0	NA	NA	0	96.616943	384	6	188.689941	0.000000	0.000000	0.000000	0	3974.458171	NA	Ada	12	1774748155
standard	2	384	2	64	inproc	0	NA	NA	0	82.987061	384	6	162.196533	0.000000	0.000000	0.001221	0	4627.227395	NA	Ada	12	1774748155
standard	3	384	2	64	inproc	0	NA	NA	0	89.542969	384	6	177.148926	0.000000	0.000000	0.000000	0	4288.443921	NA	Ada	12	1774748155
standard	1	384	2	64	zmq	NA	0	0	0	97.763916	384	6	190.456543	0.107422	4.667969	0.000000	1	3927.829568	0.294754	Ada	12	1774748158
standard	2	384	2	64	zmq	NA	0	0	0	126.776123	384	6	247.033936	0.135742	4.812012	0.000000	1	3028.961533	0.515834	Ada	12	1774748159
standard	3	384	2	64	zmq	NA	0	0	0	67.083008	384	6	127.674316	0.068115	4.956055	0.000000	1	5724.251379	0.274563	Ada	12	1774748160
standard	1	384	2	64	zmq	NA	0	1	0	102.521973	384	6	192.425049	0.123047	5.243652	0.000000	1	3745.538542	0.335272	Ada	12	1774748162
standard	2	384	2	64	zmq	NA	0	1	0	91.426025	384	6	176.015869	0.106934	4.552734	0.000000	1	4200.116962	0.329274	Ada	12	1774748163
standard	3	384	2	64	zmq	NA	0	1	0	102.750977	384	6	185.194336	0.096436	4.729248	0.000000	1	3737.190758	0.365992	Ada	12	1774748164
standard	1	384	2	128	inproc	0	NA	NA	0	117.501221	384	3	180.554932	0.000000	0.000000	0.000000	0	3268.051155	NA	Ada	12	1774748165
standard	2	384	2	128	inproc	0	NA	NA	0	115.716064	384	3	180.123047	0.000000	0.000000	0.001953	0	3318.467508	NA	Ada	12	1774748165
standard	3	384	2	128	inproc	0	NA	NA	0	143.326172	384	3	212.359131	0.000000	0.000000	0.000977	0	2679.203630	NA	Ada	12	1774748165
standard	1	384	2	128	zmq	NA	0	0	0	104.525879	384	3	156.065186	0.093994	1.708984	0.000000	1	3673.731367	NA	Ada	12	1774748167
standard	2	384	2	128	zmq	NA	0	0	0	92.801025	384	3	124.418213	0.078857	10.135010	0.000000	1	4137.885313	NA	Ada	12	1774748168
standard	3	384	2	128	zmq	NA	0	0	0	137.523193	384	3	219.161865	0.132324	2.317871	0.000000	1	2792.256278	NA	Ada	12	1774748170
standard	1	384	2	128	zmq	NA	0	1	0	188.291016	384	3	281.453857	0.184814	3.053223	0.000000	1	2039.396297	NA	Ada	12	1774748172
standard	2	384	2	128	zmq	NA	0	1	0	81.200928	384	3	119.376221	0.071045	2.538086	0.000000	1	4729.010009	NA	Ada	12	1774748173
standard	3	384	2	128	zmq	NA	0	1	0	125.018066	384	3	179.630127	0.087891	3.280273	0.000000	1	3071.556064	NA	Ada	12	1774748174
standard	1	384	4	8	inproc	0	NA	NA	0	74.649902	384	48	295.443848	0.000000	0.000000	0.009033	0	5144.012088	NA	Ada	12	1774748174
standard	2	384	4	8	inproc	0	NA	NA	0	67.654053	384	48	263.526123	0.000000	0.000000	0.010986	0	5675.934914	NA	Ada	12	1774748175
